Date,Meal,Block,Portion_Type,Served_Count,Avg_Weight_kg,Prepared_kg,Consumed_kg,Wasted_kg
2023-07-21,Lunch,B,Full,130,0.25,32.5,28.18,4.32
2023-07-21,Lunch,B,Half,55,0.2,11.0,9.1,1.9
2023-07-21,Lunch,B,Quarter,88,0.1,8.8,6.97,1.83
2023-07-21,Lunch,C,Full,149,0.25,37.25,32.11,5.14
2023-07-21,Lunch,C,Half,93,0.2,18.6,18.11,0.49
2023-07-21,Lunch,C,Quarter,98,0.1,9.8,8.29,1.51
2023-07-21,Lunch,D,Full,132,0.25,33.0,28.9,4.1
2023-07-21,Lunch,D,Half,133,0.2,26.6,26.02,0.58
2023-07-21,Lunch,D,Quarter,80,0.1,8.0,7.1,0.9
2023-07-21,Dinner,A,Full,126,0.25,31.5,31.01,0.49
2023-07-21,Dinner,A,Half,89,0.2,17.8,17.61,0.19
2023-07-21,Dinner,A,Quarter,140,0.1,14.0,10.69,3.31
2023-07-21,Dinner,B,Full,42,0.25,10.5,8.46,2.04
2023-07-21,Dinner,B,Half,50,0.2,10.0,7.99,2.01
2023-07-21,Dinner,B,Quarter,57,0.1,5.7,5.07,0.63
2023-07-21,Dinner,C,Full,133,0.25,33.25,26.09,7.16
2023-07-21,Dinner,C,Half,71,0.2,14.2,13.4,0.8
2023-07-21,Dinner,C,Quarter,95,0.1,9.5,9.06,0.44
2023-07-21,Dinner,D,Full,44,0.25,11.0,8.45,2.55
2023-07-21,Dinner,D,Half,87,0.2,17.4,16.81,0.59
2023-07-21,Dinner,D,Quarter,133,0.1,13.3,10.93,2.37
2023-07-22,Lunch,A,Full,125,0.25,31.25,26.78,4.47
2023-07-22,Lunch,A,Half,120,0.2,24.0,18.44,5.56
2023-07-22,Lunch,A,Quarter,131,0.1,13.1,12.54,0.56
2023-07-22,Lunch,B,Full,86,0.25,21.5,21.14,0.36
2023-07-22,Lunch,B,Half,96,0.2,19.2,15.72,3.48
2023-07-22,Lunch,B,Quarter,90,0.1,9.0,8.09,0.91
2023-07-22,Lunch,C,Full,93,0.25,23.25,20.96,2.29
2023-07-22,Lunch,C,Half,86,0.2,17.2,15.81,1.39
2023-07-22,Lunch,C,Quarter,147,0.1,14.7,12.01,2.69
2023-07-22,Lunch,D,Full,77,0.25,19.25,16.0,3.25
2023-07-22,Lunch,D,Half,120,0.2,24.0,19.34,4.66
2023-07-22,Lunch,D,Quarter,89,0.1,8.9,6.8,2.1
2023-07-22,Dinner,A,Full,136,0.25,34.0,27.99,6.01
2023-07-22,Dinner,A,Half,77,0.2,15.4,12.68,2.72
2023-07-22,Dinner,A,Quarter,108,0.1,10.8,8.17,2.63
2023-07-22,Dinner,B,Full,120,0.25,30.0,23.9,6.1
2023-07-22,Dinner,B,Half,116,0.2,23.2,17.75,5.45
2023-07-22,Dinner,B,Quarter,91,0.1,9.1,7.64,1.46
2023-07-22,Dinner,C,Full,73,0.25,18.25,13.92,4.33
2023-07-22,Dinner,C,Half,110,0.2,22.0,19.25,2.75
2023-07-22,Dinner,C,Quarter,81,0.1,8.1,7.41,0.69
2023-07-22,Dinner,D,Full,118,0.25,29.5,23.37,6.13
2023-07-22,Dinner,D,Half,45,0.2,9.0,8.16,0.84
2023-07-22,Dinner,D,Quarter,138,0.1,13.8,12.96,0.84
2023-07-23,Lunch,A,Full,95,0.25,23.75,23.0,0.75
2023-07-23,Lunch,A,Half,90,0.2,18.0,14.84,3.16
2023-07-23,Lunch,A,Quarter,117,0.1,11.7,9.35,2.35
2023-07-23,Lunch,B,Full,100,0.25,25.0,19.15,5.85
2023-07-23,Lunch,B,Half,109,0.2,21.8,21.73,0.07
2023-07-23,Lunch,B,Quarter,102,0.1,10.2,8.11,2.09
2023-07-23,Lunch,C,Full,137,0.25,34.25,32.21,2.04
2023-07-23,Lunch,C,Half,55,0.2,11.0,9.22,1.78
2023-07-23,Lunch,C,Quarter,47,0.1,4.7,4.18,0.52
2023-07-23,Lunch,D,Full,86,0.25,21.5,18.86,2.64
2023-07-23,Lunch,D,Half,51,0.2,10.2,8.97,1.23
2023-07-23,Lunch,D,Quarter,96,0.1,9.6,7.41,2.19
2023-07-23,Dinner,A,Full,48,0.25,12.0,11.6,0.4
2023-07-23,Dinner,A,Half,50,0.2,10.0,7.92,2.08
2023-07-23,Dinner,A,Quarter,70,0.1,7.0,5.87,1.13
2023-07-23,Dinner,B,Full,128,0.25,32.0,30.69,1.31
2023-07-23,Dinner,B,Half,51,0.2,10.2,10.14,0.06
2023-07-23,Dinner,B,Quarter,101,0.1,10.1,8.87,1.23
2023-07-23,Dinner,C,Full,133,0.25,33.25,27.86,5.39
2023-07-23,Dinner,C,Half,81,0.2,16.2,15.02,1.18
2023-07-23,Dinner,C,Quarter,81,0.1,8.1,7.58,0.52
2023-07-23,Dinner,D,Full,137,0.25,34.25,30.36,3.89
2023-07-23,Dinner,D,Half,89,0.2,17.8,15.26,2.54
2023-07-23,Dinner,D,Quarter,122,0.1,12.2,9.68,2.52
2023-07-24,Lunch,A,Full,99,0.25,24.75,19.76,4.99
2023-07-24,Lunch,A,Half,71,0.2,14.2,12.7,1.5
2023-07-24,Lunch,A,Quarter,74,0.1,7.4,5.71,1.69
2023-07-24,Lunch,B,Full,63,0.25,15.75,13.81,1.94
2023-07-24,Lunch,B,Half,113,0.2,22.6,22.48,0.12
2023-07-24,Lunch,B,Quarter,83,0.1,8.3,7.81,0.49
2023-07-24,Lunch,C,Full,94,0.25,23.5,17.7,5.8
2023-07-24,Lunch,C,Half,127,0.2,25.4,21.46,3.94
2023-07-24,Lunch,C,Quarter,86,0.1,8.6,7.34,1.26
2023-07-24,Lunch,D,Full,117,0.25,29.25,25.58,3.67
2023-07-24,Lunch,D,Half,62,0.2,12.4,11.21,1.19
2023-07-24,Lunch,D,Quarter,102,0.1,10.2,9.99,0.21
2023-07-24,Dinner,A,Full,129,0.25,32.25,30.57,1.68
2023-07-24,Dinner,A,Half,55,0.2,11.0,9.66,1.34
2023-07-24,Dinner,A,Quarter,102,0.1,10.2,8.47,1.73
2023-07-24,Dinner,B,Full,47,0.25,11.75,8.9,2.85
2023-07-24,Dinner,B,Half,82,0.2,16.4,14.5,1.9
2023-07-24,Dinner,B,Quarter,72,0.1,7.2,6.5,0.7
2023-07-24,Dinner,C,Full,76,0.25,19.0,18.42,0.58
2023-07-24,Dinner,C,Half,137,0.2,27.4,23.47,3.93
2023-07-24,Dinner,C,Quarter,82,0.1,8.2,7.68,0.52
2023-07-24,Dinner,D,Full,128,0.25,32.0,24.69,7.31
2023-07-24,Dinner,D,Half,94,0.2,18.8,16.71,2.09
2023-07-24,Dinner,D,Quarter,149,0.1,14.9,13.1,1.8
2023-07-25,Lunch,A,Full,139,0.25,34.75,34.12,0.63
2023-07-25,Lunch,A,Half,43,0.2,8.6,8.44,0.16
2023-07-25,Lunch,A,Quarter,83,0.1,8.3,7.76,0.54
2023-07-25,Lunch,B,Full,129,0.25,32.25,25.4,6.85
2023-07-25,Lunch,B,Half,64,0.2,12.8,9.75,3.05
2023-07-25,Lunch,B,Quarter,144,0.1,14.4,11.21,3.19
2023-07-25,Lunch,C,Full,145,0.25,36.25,34.91,1.34
2023-07-25,Lunch,C,Half,90,0.2,18.0,15.48,2.52
2023-07-25,Lunch,C,Quarter,51,0.1,5.1,4.83,0.27
2023-07-25,Lunch,D,Full,96,0.25,24.0,19.41,4.59
2023-07-25,Lunch,D,Half,123,0.2,24.6,20.48,4.12
2023-07-25,Lunch,D,Quarter,83,0.1,8.3,7.38,0.92
2023-07-25,Dinner,A,Full,59,0.25,14.75,13.84,0.91
2023-07-25,Dinner,A,Half,113,0.2,22.6,22.29,0.31
2023-07-25,Dinner,A,Quarter,145,0.1,14.5,12.79,1.71
2023-07-25,Dinner,B,Full,79,0.25,19.75,16.63,3.12
2023-07-25,Dinner,B,Half,44,0.2,8.8,7.93,0.87
2023-07-25,Dinner,B,Quarter,75,0.1,7.5,5.84,1.66
2023-07-25,Dinner,C,Full,133,0.25,33.25,31.3,1.95
2023-07-25,Dinner,C,Half,145,0.2,29.0,25.12,3.88
2023-07-25,Dinner,C,Quarter,55,0.1,5.5,4.24,1.26
2023-07-25,Dinner,D,Full,149,0.25,37.25,31.54,5.71
2023-07-25,Dinner,D,Half,144,0.2,28.8,23.69,5.11
2023-07-25,Dinner,D,Quarter,52,0.1,5.2,3.98,1.22
2023-07-26,Lunch,A,Full,120,0.25,30.0,28.97,1.03
2023-07-26,Lunch,A,Half,83,0.2,16.6,13.39,3.21
2023-07-26,Lunch,A,Quarter,98,0.1,9.8,9.39,0.41
2023-07-26,Lunch,B,Full,88,0.25,22.0,20.82,1.18
2023-07-26,Lunch,B,Half,149,0.2,29.8,28.49,1.31
2023-07-26,Lunch,B,Quarter,45,0.1,4.5,4.14,0.36
2023-07-26,Lunch,C,Full,125,0.25,31.25,30.04,1.21
2023-07-26,Lunch,C,Half,119,0.2,23.8,17.96,5.84
2023-07-26,Lunch,C,Quarter,125,0.1,12.5,9.6,2.9
2023-07-26,Lunch,D,Full,45,0.25,11.25,10.19,1.06
2023-07-26,Lunch,D,Half,124,0.2,24.8,21.05,3.75
2023-07-26,Lunch,D,Quarter,113,0.1,11.3,9.17,2.13
2023-07-26,Dinner,A,Full,52,0.25,13.0,10.26,2.74
2023-07-26,Dinner,A,Half,95,0.2,19.0,16.59,2.41
2023-07-26,Dinner,A,Quarter,131,0.1,13.1,12.19,0.91
2023-07-26,Dinner,B,Full,92,0.25,23.0,22.48,0.52
2023-07-26,Dinner,B,Half,130,0.2,26.0,25.52,0.48
2023-07-26,Dinner,B,Quarter,50,0.1,5.0,4.21,0.79
2023-07-26,Dinner,C,Full,68,0.25,17.0,13.34,3.66
2023-07-26,Dinner,C,Half,132,0.2,26.4,22.51,3.89
2023-07-26,Dinner,C,Quarter,95,0.1,9.5,7.73,1.77
2023-07-26,Dinner,D,Full,130,0.25,32.5,25.74,6.76
2023-07-26,Dinner,D,Half,49,0.2,9.8,8.99,0.81
2023-07-26,Dinner,D,Quarter,142,0.1,14.2,12.09,2.11
2023-07-27,Lunch,A,Full,69,0.25,17.25,14.27,2.98
2023-07-27,Lunch,A,Half,147,0.2,29.4,26.9,2.5
2023-07-27,Lunch,A,Quarter,101,0.1,10.1,7.86,2.24
2023-07-27,Lunch,B,Full,64,0.25,16.0,12.37,3.63
2023-07-27,Lunch,B,Half,59,0.2,11.8,9.64,2.16
2023-07-27,Lunch,B,Quarter,65,0.1,6.5,5.0,1.5
2023-07-27,Lunch,C,Full,44,0.25,11.0,9.1,1.9
2023-07-27,Lunch,C,Half,52,0.2,10.4,9.11,1.29
2023-07-27,Lunch,C,Quarter,55,0.1,5.5,4.61,0.89
2023-07-27,Lunch,D,Full,95,0.25,23.75,18.71,5.04
2023-07-27,Lunch,D,Half,129,0.2,25.8,19.54,6.26
2023-07-27,Lunch,D,Quarter,133,0.1,13.3,12.91,0.39
2023-07-27,Dinner,A,Full,93,0.25,23.25,23.18,0.07
2023-07-27,Dinner,A,Half,107,0.2,21.4,21.1,0.3
2023-07-27,Dinner,A,Quarter,62,0.1,6.2,5.4,0.8
2023-07-27,Dinner,B,Full,81,0.25,20.25,19.87,0.38
2023-07-27,Dinner,B,Half,53,0.2,10.6,9.85,0.75
2023-07-27,Dinner,B,Quarter,108,0.1,10.8,10.64,0.16
2023-07-27,Dinner,C,Full,109,0.25,27.25,25.53,1.72
2023-07-27,Dinner,C,Half,82,0.2,16.4,13.74,2.66
2023-07-27,Dinner,C,Quarter,90,0.1,9.0,8.26,0.74
2023-07-27,Dinner,D,Full,45,0.25,11.25,11.2,0.05
2023-07-27,Dinner,D,Half,65,0.2,13.0,9.95,3.05
2023-07-27,Dinner,D,Quarter,73,0.1,7.3,5.66,1.64
2023-07-28,Lunch,A,Full,123,0.25,30.75,28.37,2.38
2023-07-28,Lunch,A,Half,99,0.2,19.8,15.51,4.29
2023-07-28,Lunch,A,Quarter,79,0.1,7.9,5.95,1.95
2023-07-28,Lunch,B,Full,150,0.25,37.5,31.58,5.92
2023-07-28,Lunch,B,Half,80,0.2,16.0,13.92,2.08
2023-07-28,Lunch,B,Quarter,114,0.1,11.4,10.92,0.48
2023-07-28,Lunch,C,Full,92,0.25,23.0,18.29,4.71
2023-07-28,Lunch,C,Half,110,0.2,22.0,18.63,3.37
2023-07-28,Lunch,C,Quarter,71,0.1,7.1,5.71,1.39
2023-07-28,Lunch,D,Full,50,0.25,12.5,10.24,2.26
2023-07-28,Lunch,D,Half,91,0.2,18.2,13.74,4.46
2023-07-28,Lunch,D,Quarter,148,0.1,14.8,11.89,2.91
2023-07-28,Dinner,A,Full,94,0.25,23.5,18.53,4.97
2023-07-28,Dinner,A,Half,132,0.2,26.4,22.32,4.08
2023-07-28,Dinner,A,Quarter,124,0.1,12.4,11.84,0.56
2023-07-28,Dinner,B,Full,97,0.25,24.25,18.78,5.47
2023-07-28,Dinner,B,Half,111,0.2,22.2,18.5,3.7
2023-07-28,Dinner,B,Quarter,60,0.1,6.0,5.52,0.48
2023-07-28,Dinner,C,Full,127,0.25,31.75,29.34,2.41
2023-07-28,Dinner,C,Half,145,0.2,29.0,25.41,3.59
2023-07-28,Dinner,C,Quarter,144,0.1,14.4,12.7,1.7
2023-07-28,Dinner,D,Full,46,0.25,11.5,9.83,1.67
2023-07-28,Dinner,D,Half,114,0.2,22.8,21.94,0.86
2023-07-28,Dinner,D,Quarter,128,0.1,12.8,11.07,1.73
2023-07-29,Lunch,A,Full,66,0.25,16.5,13.64,2.86
2023-07-29,Lunch,A,Half,132,0.2,26.4,24.79,1.61
2023-07-29,Lunch,A,Quarter,56,0.1,5.6,4.69,0.91
2023-07-29,Lunch,B,Full,130,0.25,32.5,28.01,4.49
2023-07-29,Lunch,B,Half,89,0.2,17.8,13.73,4.07
2023-07-29,Lunch,B,Quarter,148,0.1,14.8,12.81,1.99
2023-07-29,Lunch,C,Full,44,0.25,11.0,10.73,0.27
2023-07-29,Lunch,C,Half,90,0.2,18.0,15.58,2.42
2023-07-29,Lunch,C,Quarter,88,0.1,8.8,8.31,0.49
2023-07-29,Lunch,D,Full,125,0.25,31.25,23.52,7.73
2023-07-29,Lunch,D,Half,119,0.2,23.8,19.12,4.68
2023-07-29,Lunch,D,Quarter,56,0.1,5.6,5.44,0.16
2023-07-29,Dinner,A,Full,106,0.25,26.5,23.5,3.0
2023-07-29,Dinner,A,Half,81,0.2,16.2,12.81,3.39
2023-07-29,Dinner,A,Quarter,136,0.1,13.6,11.65,1.95
2023-07-29,Dinner,B,Full,48,0.25,12.0,9.73,2.27
2023-07-29,Dinner,B,Half,72,0.2,14.4,14.03,0.37
2023-07-29,Dinner,B,Quarter,54,0.1,5.4,4.92,0.48
2023-07-29,Dinner,C,Full,106,0.25,26.5,24.92,1.58
2023-07-29,Dinner,C,Half,106,0.2,21.2,20.22,0.98
2023-07-29,Dinner,C,Quarter,54,0.1,5.4,4.85,0.55
2023-07-29,Dinner,D,Full,90,0.25,22.5,22.43,0.07
2023-07-29,Dinner,D,Half,141,0.2,28.2,24.91,3.29
2023-07-29,Dinner,D,Quarter,97,0.1,9.7,8.65,1.05
2023-07-30,Lunch,A,Full,64,0.25,16.0,14.76,1.24
2023-07-30,Lunch,A,Half,116,0.2,23.2,20.66,2.54
2023-07-30,Lunch,A,Quarter,58,0.1,5.8,5.0,0.8
2023-07-30,Lunch,B,Full,48,0.25,12.0,11.17,0.83
2023-07-30,Lunch,B,Half,126,0.2,25.2,22.34,2.86
2023-07-30,Lunch,B,Quarter,67,0.1,6.7,6.24,0.46
2023-07-30,Lunch,C,Full,126,0.25,31.5,24.65,6.85
2023-07-30,Lunch,C,Half,94,0.2,18.8,18.35,0.45
2023-07-30,Lunch,C,Quarter,140,0.1,14.0,11.31,2.69
2023-07-30,Lunch,D,Full,128,0.25,32.0,28.96,3.04
2023-07-30,Lunch,D,Half,92,0.2,18.4,14.71,3.69
2023-07-30,Lunch,D,Quarter,72,0.1,7.2,6.44,0.76
2023-07-30,Dinner,A,Full,141,0.25,35.25,29.8,5.45
2023-07-30,Dinner,A,Half,41,0.2,8.2,7.91,0.29
2023-07-30,Dinner,A,Quarter,71,0.1,7.1,5.34,1.76
2023-07-30,Dinner,B,Full,41,0.25,10.25,8.62,1.63
2023-07-30,Dinner,B,Half,44,0.2,8.8,8.21,0.59
2023-07-30,Dinner,B,Quarter,118,0.1,11.8,9.97,1.83
2023-07-30,Dinner,C,Full,114,0.25,28.5,26.68,1.82
2023-07-30,Dinner,C,Half,87,0.2,17.4,13.58,3.82
2023-07-30,Dinner,C,Quarter,71,0.1,7.1,5.76,1.34
2023-07-30,Dinner,D,Full,132,0.25,33.0,26.85,6.15
2023-07-30,Dinner,D,Half,107,0.2,21.4,20.22,1.18
2023-07-30,Dinner,D,Quarter,45,0.1,4.5,3.55,0.95
2023-07-31,Lunch,A,Full,144,0.25,36.0,35.44,0.56
2023-07-31,Lunch,A,Half,74,0.2,14.8,11.74,3.06
2023-07-31,Lunch,A,Quarter,141,0.1,14.1,13.05,1.05
2023-07-31,Lunch,B,Full,112,0.25,28.0,27.37,0.63
2023-07-31,Lunch,B,Half,62,0.2,12.4,10.16,2.24
2023-07-31,Lunch,B,Quarter,141,0.1,14.1,11.51,2.59
2023-07-31,Lunch,C,Full,81,0.25,20.25,16.75,3.5
2023-07-31,Lunch,C,Half,134,0.2,26.8,25.09,1.71
2023-07-31,Lunch,C,Quarter,46,0.1,4.6,3.51,1.09
2023-07-31,Lunch,D,Full,117,0.25,29.25,23.82,5.43
2023-07-31,Lunch,D,Half,133,0.2,26.6,21.41,5.19
2023-07-31,Lunch,D,Quarter,40,0.1,4.0,3.49,0.51
2023-07-31,Dinner,A,Full,44,0.25,11.0,10.29,0.71
2023-07-31,Dinner,A,Half,144,0.2,28.8,27.33,1.47
2023-07-31,Dinner,A,Quarter,54,0.1,5.4,4.45,0.95
2023-07-31,Dinner,B,Full,147,0.25,36.75,35.82,0.93
2023-07-31,Dinner,B,Half,126,0.2,25.2,21.96,3.24
2023-07-31,Dinner,B,Quarter,103,0.1,10.3,9.23,1.07
2023-07-31,Dinner,C,Full,71,0.25,17.75,14.88,2.87
2023-07-31,Dinner,C,Half,115,0.2,23.0,17.68,5.32
2023-07-31,Dinner,C,Quarter,41,0.1,4.1,3.5,0.6
2023-07-31,Dinner,D,Full,67,0.25,16.75,12.84,3.91
2023-07-31,Dinner,D,Half,131,0.2,26.2,23.93,2.27
2023-07-31,Dinner,D,Quarter,73,0.1,7.3,6.22,1.08
2023-08-01,Lunch,A,Full,115,0.25,28.75,25.89,2.86
2023-08-01,Lunch,A,Half,44,0.2,8.8,8.78,0.02
2023-08-01,Lunch,A,Quarter,148,0.1,14.8,13.73,1.07
2023-08-01,Lunch,B,Full,130,0.25,32.5,30.01,2.49
2023-08-01,Lunch,B,Half,107,0.2,21.4,20.72,0.68
2023-08-01,Lunch,B,Quarter,140,0.1,14.0,13.05,0.95
2023-08-01,Lunch,C,Full,105,0.25,26.25,22.4,3.85
2023-08-01,Lunch,C,Half,135,0.2,27.0,21.46,5.54
2023-08-01,Lunch,C,Quarter,110,0.1,11.0,10.26,0.74
2023-08-01,Lunch,D,Full,106,0.25,26.5,26.47,0.03
2023-08-01,Lunch,D,Half,135,0.2,27.0,22.55,4.45
2023-08-01,Lunch,D,Quarter,127,0.1,12.7,11.7,1.0
2023-08-01,Dinner,A,Full,91,0.25,22.75,18.39,4.36
2023-08-01,Dinner,A,Half,80,0.2,16.0,15.41,0.59
2023-08-01,Dinner,A,Quarter,115,0.1,11.5,8.75,2.75
2023-08-01,Dinner,B,Full,133,0.25,33.25,29.64,3.61
2023-08-01,Dinner,B,Half,77,0.2,15.4,14.87,0.53
2023-08-01,Dinner,B,Quarter,107,0.1,10.7,9.08,1.62
2023-08-01,Dinner,C,Full,50,0.25,12.5,9.56,2.94
2023-08-01,Dinner,C,Half,50,0.2,10.0,8.13,1.87
2023-08-01,Dinner,C,Quarter,102,0.1,10.2,9.52,0.68
2023-08-01,Dinner,D,Full,73,0.25,18.25,16.94,1.31
2023-08-01,Dinner,D,Half,107,0.2,21.4,19.29,2.11
2023-08-01,Dinner,D,Quarter,81,0.1,8.1,7.74,0.36
2023-08-02,Lunch,A,Full,40,0.25,10.0,9.08,0.92
2023-08-02,Lunch,A,Half,148,0.2,29.6,27.88,1.72
2023-08-02,Lunch,A,Quarter,41,0.1,4.1,3.39,0.71
2023-08-02,Lunch,B,Full,90,0.25,22.5,18.25,4.25
2023-08-02,Lunch,B,Half,50,0.2,10.0,9.28,0.72
2023-08-02,Lunch,B,Quarter,72,0.1,7.2,7.09,0.11
2023-08-02,Lunch,C,Full,119,0.25,29.75,27.94,1.81
2023-08-02,Lunch,C,Half,140,0.2,28.0,23.68,4.32
2023-08-02,Lunch,C,Quarter,44,0.1,4.4,3.92,0.48
2023-08-02,Lunch,D,Full,68,0.25,17.0,14.5,2.5
2023-08-02,Lunch,D,Half,109,0.2,21.8,17.16,4.64
2023-08-02,Lunch,D,Quarter,137,0.1,13.7,11.05,2.65
2023-08-02,Dinner,A,Full,70,0.25,17.5,14.78,2.72
2023-08-02,Dinner,A,Half,55,0.2,11.0,9.44,1.56
2023-08-02,Dinner,A,Quarter,113,0.1,11.3,11.24,0.06
2023-08-02,Dinner,B,Full,54,0.25,13.5,12.76,0.74
2023-08-02,Dinner,B,Half,132,0.2,26.4,24.03,2.37
2023-08-02,Dinner,B,Quarter,136,0.1,13.6,12.27,1.33
2023-08-02,Dinner,C,Full,53,0.25,13.25,12.32,0.93
2023-08-02,Dinner,C,Half,100,0.2,20.0,19.54,0.46
2023-08-02,Dinner,C,Quarter,95,0.1,9.5,9.43,0.07
2023-08-02,Dinner,D,Full,42,0.25,10.5,10.46,0.04
2023-08-02,Dinner,D,Half,66,0.2,13.2,11.96,1.24
2023-08-02,Dinner,D,Quarter,86,0.1,8.6,6.59,2.01
2023-08-03,Lunch,A,Full,121,0.25,30.25,25.75,4.5
2023-08-03,Lunch,A,Half,67,0.2,13.4,11.95,1.45
2023-08-03,Lunch,A,Quarter,56,0.1,5.6,4.83,0.77
2023-08-03,Lunch,B,Full,50,0.25,12.5,12.48,0.02
2023-08-03,Lunch,B,Half,60,0.2,12.0,10.96,1.04
2023-08-03,Lunch,B,Quarter,69,0.1,6.9,5.27,1.63
2023-08-03,Lunch,C,Full,126,0.25,31.5,28.28,3.22
2023-08-03,Lunch,C,Half,41,0.2,8.2,7.09,1.11
2023-08-03,Lunch,C,Quarter,97,0.1,9.7,8.69,1.01
2023-08-03,Lunch,D,Full,113,0.25,28.25,23.6,4.65
2023-08-03,Lunch,D,Half,134,0.2,26.8,23.94,2.86
2023-08-03,Lunch,D,Quarter,103,0.1,10.3,8.87,1.43
2023-08-03,Dinner,A,Full,141,0.25,35.25,28.45,6.8
2023-08-03,Dinner,A,Half,51,0.2,10.2,8.57,1.63
2023-08-03,Dinner,A,Quarter,111,0.1,11.1,10.82,0.28
2023-08-03,Dinner,B,Full,85,0.25,21.25,17.05,4.2
2023-08-03,Dinner,B,Half,82,0.2,16.4,13.11,3.29
2023-08-03,Dinner,B,Quarter,72,0.1,7.2,6.86,0.34
2023-08-03,Dinner,C,Full,49,0.25,12.25,9.32,2.93
2023-08-03,Dinner,C,Half,103,0.2,20.6,19.9,0.7
2023-08-03,Dinner,C,Quarter,56,0.1,5.6,5.31,0.29
2023-08-03,Dinner,D,Full,75,0.25,18.75,17.03,1.72
2023-08-03,Dinner,D,Half,79,0.2,15.8,12.92,2.88
2023-08-03,Dinner,D,Quarter,85,0.1,8.5,6.67,1.83
2023-08-04,Lunch,A,Full,139,0.25,34.75,31.39,3.36
2023-08-04,Lunch,A,Half,75,0.2,15.0,12.38,2.62
2023-08-04,Lunch,A,Quarter,78,0.1,7.8,6.05,1.75
2023-08-04,Lunch,B,Full,99,0.25,24.75,19.6,5.15
2023-08-04,Lunch,B,Half,139,0.2,27.8,21.0,6.8
2023-08-04,Lunch,B,Quarter,89,0.1,8.9,8.16,0.74
2023-08-04,Lunch,C,Full,44,0.25,11.0,8.47,2.53
2023-08-04,Lunch,C,Half,55,0.2,11.0,8.72,2.28
2023-08-04,Lunch,C,Quarter,67,0.1,6.7,5.31,1.39
2023-08-04,Lunch,D,Full,76,0.25,19.0,15.17,3.83
2023-08-04,Lunch,D,Half,71,0.2,14.2,12.65,1.55
2023-08-04,Lunch,D,Quarter,125,0.1,12.5,11.05,1.45
2023-08-04,Dinner,A,Full,90,0.25,22.5,18.74,3.76
2023-08-04,Dinner,A,Half,96,0.2,19.2,17.35,1.85
2023-08-04,Dinner,A,Quarter,116,0.1,11.6,9.08,2.52
2023-08-04,Dinner,B,Full,83,0.25,20.75,15.87,4.88
2023-08-04,Dinner,B,Half,40,0.2,8.0,6.41,1.59
2023-08-04,Dinner,B,Quarter,96,0.1,9.6,9.01,0.59
2023-08-04,Dinner,C,Full,101,0.25,25.25,19.98,5.27
2023-08-04,Dinner,C,Half,139,0.2,27.8,23.01,4.79
2023-08-04,Dinner,C,Quarter,99,0.1,9.9,8.42,1.48
2023-08-04,Dinner,D,Full,81,0.25,20.25,18.13,2.12
2023-08-04,Dinner,D,Half,136,0.2,27.2,27.0,0.2
2023-08-04,Dinner,D,Quarter,72,0.1,7.2,6.73,0.47
2023-08-05,Lunch,A,Full,114,0.25,28.5,24.33,4.17
2023-08-05,Lunch,A,Half,108,0.2,21.6,20.1,1.5
2023-08-05,Lunch,A,Quarter,119,0.1,11.9,9.56,2.34
2023-08-05,Lunch,B,Full,143,0.25,35.75,32.87,2.88
2023-08-05,Lunch,B,Half,68,0.2,13.6,11.41,2.19
2023-08-05,Lunch,B,Quarter,77,0.1,7.7,6.81,0.89
2023-08-05,Lunch,C,Full,57,0.25,14.25,11.92,2.33
2023-08-05,Lunch,C,Half,99,0.2,19.8,15.59,4.21
2023-08-05,Lunch,C,Quarter,118,0.1,11.8,9.46,2.34
2023-08-05,Lunch,D,Full,95,0.25,23.75,18.96,4.79
2023-08-05,Lunch,D,Half,140,0.2,28.0,23.73,4.27
2023-08-05,Lunch,D,Quarter,82,0.1,8.2,8.05,0.15
2023-08-05,Dinner,A,Full,147,0.25,36.75,33.84,2.91
2023-08-05,Dinner,A,Half,93,0.2,18.6,17.24,1.36
2023-08-05,Dinner,A,Quarter,144,0.1,14.4,11.88,2.52
2023-08-05,Dinner,B,Full,42,0.25,10.5,8.97,1.53
2023-08-05,Dinner,B,Half,123,0.2,24.6,23.45,1.15
2023-08-05,Dinner,B,Quarter,46,0.1,4.6,3.53,1.07
2023-08-05,Dinner,C,Full,115,0.25,28.75,26.93,1.82
2023-08-05,Dinner,C,Half,123,0.2,24.6,19.28,5.32
2023-08-05,Dinner,C,Quarter,58,0.1,5.8,5.25,0.55
2023-08-05,Dinner,D,Full,96,0.25,24.0,23.51,0.49
2023-08-05,Dinner,D,Half,131,0.2,26.2,25.45,0.75
2023-08-05,Dinner,D,Quarter,101,0.1,10.1,8.42,1.68
2023-08-06,Lunch,A,Full,54,0.25,13.5,12.04,1.46
2023-08-06,Lunch,A,Half,113,0.2,22.6,17.74,4.86
2023-08-06,Lunch,A,Quarter,148,0.1,14.8,13.78,1.02
2023-08-06,Lunch,B,Full,71,0.25,17.75,16.34,1.41
2023-08-06,Lunch,B,Half,146,0.2,29.2,23.69,5.51
2023-08-06,Lunch,B,Quarter,77,0.1,7.7,5.85,1.85
2023-08-06,Lunch,C,Full,147,0.25,36.75,30.01,6.74
2023-08-06,Lunch,C,Half,144,0.2,28.8,23.04,5.76
2023-08-06,Lunch,C,Quarter,79,0.1,7.9,7.69,0.21
